"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"1","Wednesday","07:50","TE01-1","E5051-EE101-3-FISIKA DASAR I","AIP","","",""
"1","Wednesday","08:40","TE01-1","E5051-EE101-3-FISIKA DASAR I","AIP","","",""
"1","Wednesday","09:30","TE01-1","E5051-EE101-3-FISIKA DASAR I","AIP","","",""
"2","Monday","07:00","TE02-1","E5051-EE101-3-FISIKA DASAR I","BMY+ADN","","",""
"2","Monday","07:50","TE02-1","E5051-EE101-3-FISIKA DASAR I","BMY+ADN","","",""
"2","Monday","08:40","TE02-1","E5051-EE101-3-FISIKA DASAR I","BMY+ADN","","",""
"3","Monday","07:50","TE01-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+DDW","","",""
"3","Monday","08:40","TE01-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+DDW","","",""
"3","Monday","09:30","TE01-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+DDW","","",""
"4","Wednesday","13:00","TE02-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+AHS","","",""
"4","Wednesday","13:50","TE02-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+AHS","","",""
"4","Wednesday","14:40","TE02-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+AHS","","",""
"5","Tuesday","09:30","TE01-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","HSB+ELM","","",""
"5","Tuesday","10:20","TE01-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","HSB+ELM","","",""
"6","Monday","13:50","TE02-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","ELM+HSB","PRAKTIKUM","",""
"6","Monday","14:40","TE02-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","ELM+HSB","PRAKTIKUM","",""
"7","Monday","13:00","TE01-1","E5051-EE107-2-KIMIA DASAR","AMH","","",""
"7","Monday","13:50","TE01-1","E5051-EE107-2-KIMIA DASAR","AMH","","",""
"8","Tuesday","13:00","TE02-1","E5051-EE107-2-KIMIA DASAR","AMH","","",""
"8","Tuesday","13:50","TE02-1","E5051-EE107-2-KIMIA DASAR","AMH","","",""
"9","Tuesday","13:50","TE01-1","E5051-EE109-2-KONVERSI ENERGI","BTM","","",""
"9","Tuesday","14:40","TE01-1","E5051-EE109-2-KONVERSI ENERGI","BTM","","",""
"10","Thursday","13:00","TE02-1","E5051-EE109-2-KONVERSI ENERGI","MMS+HSB","","",""
"10","Thursday","13:50","TE02-1","E5051-EE109-2-KONVERSI ENERGI","MMS+HSB","","",""
"11","Thursday","09:30","TE01-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","",""
"11","Thursday","10:20","TE01-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","",""
"12","Thursday","07:00","TE02-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","",""
"12","Thursday","07:50","TE02-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","",""
"13","Thursday","07:00","TE01-1","E5051-TK301-2-MATEMATIKA DASAR","BMY+REP","","",""
"13","Thursday","07:50","TE01-1","E5051-TK301-2-MATEMATIKA DASAR","BMY+REP","","",""
"14","Tuesday","14:40","TE02-1","E5051-TK301-2-MATEMATIKA DASAR","AIP","","",""
"14","Tuesday","15:30","TE02-1","E5051-TK301-2-MATEMATIKA DASAR","AIP","","",""
"15","Wednesday","14:40","TE01-1","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","",""
"15","Wednesday","15:30","TE01-1","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","",""
"15","Wednesday","16:20","TE01-1","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","",""
"16","Monday","15:30","TE02-1","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","",""
"16","Monday","16:20","TE02-1","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","",""
"16","Monday","17:10","TE02-1","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","",""
"17","Tuesday","13:00","TE01-3","E5051-EE203-3-ELEKTRONIKA","INK+RPR","","",""
"17","Tuesday","13:50","TE01-3","E5051-EE203-3-ELEKTRONIKA","INK+RPR","","",""
"17","Tuesday","14:40","TE01-3","E5051-EE203-3-ELEKTRONIKA","INK+RPR","","",""
"18","Wednesday","08:40","TE02-3","E5051-EE203-3-ELEKTRONIKA","INK","","",""
"18","Wednesday","09:30","TE02-3","E5051-EE203-3-ELEKTRONIKA","INK","","",""
"18","Wednesday","10:20","TE02-3","E5051-EE203-3-ELEKTRONIKA","INK","","",""
"19","Thursday","13:00","TE01-3","E5051-EE204-2-TEKNIK DIGITAL","YYS+MAR","","",""
"19","Thursday","13:50","TE01-3","E5051-EE204-2-TEKNIK DIGITAL","YYS+MAR","","",""
"20","Monday","07:50","TE02-3","E5051-EE204-2-TEKNIK DIGITAL","YYS","","",""
"20","Monday","08:40","TE02-3","E5051-EE204-2-TEKNIK DIGITAL","YYS","","",""
"21","Thursday","07:00","TE01-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS+MAQ","","",""
"21","Thursday","07:50","TE01-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS+MAQ","","",""
"22","Thursday","08:40","TE02-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS","","",""
"22","Thursday","09:30","TE02-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS","","",""
"23","Monday","08:40","TE01-3","E5051-EE209-3-RANGKAIAN LISTRIK II","JKR","","",""
"23","Monday","09:30","TE01-3","E5051-EE209-3-RANGKAIAN LISTRIK II","JKR","","",""
"23","Monday","10:20","TE01-3","E5051-EE209-3-RANGKAIAN LISTRIK II","JKR","","",""
"24","Wednesday","13:00","TE02-3","E5051-EE209-3-RANGKAIAN LISTRIK II","TSM","","",""
"24","Wednesday","13:50","TE02-3","E5051-EE209-3-RANGKAIAN LISTRIK II","TSM","","",""
"24","Wednesday","14:40","TE02-3","E5051-EE209-3-RANGKAIAN LISTRIK II","TSM","","",""
"25","Tuesday","08:40","TE01-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","JKR","","",""
"25","Tuesday","09:30","TE01-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","JKR","","",""
"25","Tuesday","10:20","TE01-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","JKR","","",""
"26","Tuesday","08:40","TE02-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","BMY+ADN","","",""
"26","Tuesday","09:30","TE02-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","BMY+ADN","","",""
"26","Tuesday","10:20","TE02-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","BMY+ADN","","",""
"27","Thursday","08:40","TE01-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+SSE","PRAKTIKUM","",""
"27","Thursday","09:30","TE01-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+SSE","PRAKTIKUM","",""
"28","Tuesday","07:00","TE02-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+AHS","PRAKTIKUM","",""
"28","Tuesday","07:50","TE02-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+AHS","PRAKTIKUM","",""
"29","Thursday","07:50","TE01-5","E5051-EE208-2-TECHNOPRENEURSHIP","BTM","","",""
"29","Thursday","08:40","TE01-5","E5051-EE208-2-TECHNOPRENEURSHIP","BTM","","",""
"30","Tuesday","09:30","TE02-5","E5051-EE208-2-TECHNOPRENEURSHIP","BCH+AJI","","",""
"30","Tuesday","10:20","TE02-5","E5051-EE208-2-TECHNOPRENEURSHIP","BCH+AJI","","",""
"31","Wednesday","14:40","TE01-5","E5051-EE303-2-TEKNIK INSTALASI LISTRIK","IWR","","",""
"31","Wednesday","15:30","TE01-5","E5051-EE303-2-TEKNIK INSTALASI LISTRIK","IWR","","",""
