"Activity Id","Day","Hour","Students Sets","Subject","Teachers","Activity Tags","Room","Comments"
"1","Monday","09:30","TE01-1","E5051-EE101-3-FISIKA DASAR I","AIP","","B1-125-PTE",""
"1","Monday","10:20","TE01-1","E5051-EE101-3-FISIKA DASAR I","AIP","","B1-125-PTE",""
"1","Monday","11:10","TE01-1","E5051-EE101-3-FISIKA DASAR I","AIP","","B1-125-PTE",""
"2","Thursday","14:40","TE02-1","E5051-EE101-3-FISIKA DASAR I","BMY+ADN","","B1-133-TE",""
"2","Thursday","15:30","TE02-1","E5051-EE101-3-FISIKA DASAR I","BMY+ADN","","B1-133-TE",""
"2","Thursday","16:20","TE02-1","E5051-EE101-3-FISIKA DASAR I","BMY+ADN","","B1-133-TE",""
"3","Tuesday","07:00","TE01-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+DDW","","B1-04-KOMP",""
"3","Tuesday","07:50","TE01-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+DDW","","B1-04-KOMP",""
"3","Tuesday","08:40","TE01-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+DDW","","B1-04-KOMP",""
"4","Monday","07:00","TE02-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+AHS","","B1-04-KOMP",""
"4","Monday","07:50","TE02-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+AHS","","B1-04-KOMP",""
"4","Monday","08:40","TE02-1","E5051-EE103-3-KOMPUTER DAN PEMROGRAMAN","EAJ+AHS","","B1-04-KOMP",""
"5","Monday","14:40","TE01-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","HSB+ELM","","B1-04-KOMP",""
"5","Monday","15:30","TE01-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","HSB+ELM","","B1-04-KOMP",""
"6","Monday","13:00","TE02-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","ELM+HSB","PRAKTIKUM","B1-04-KOMP",""
"6","Monday","13:50","TE02-1","E5051-EE105-2-GAMBAR TEKNIK ELEKTRO","ELM+HSB","PRAKTIKUM","B1-04-KOMP",""
"7","Monday","13:00","TE01-1","E5051-EE107-2-KIMIA DASAR","AMH","","B1-133-TE",""
"7","Monday","13:50","TE01-1","E5051-EE107-2-KIMIA DASAR","AMH","","B1-133-TE",""
"8","Tuesday","13:00","TE02-1","E5051-EE107-2-KIMIA DASAR","AMH","","B1-134-PTOIR",""
"8","Tuesday","13:50","TE02-1","E5051-EE107-2-KIMIA DASAR","AMH","","B1-134-PTOIR",""
"9","Thursday","15:30","TE01-1","E5051-EE109-2-KONVERSI ENERGI","BTM","","B1-134-PTOIR",""
"9","Thursday","16:20","TE01-1","E5051-EE109-2-KONVERSI ENERGI","BTM","","B1-134-PTOIR",""
"10","Tuesday","14:40","TE02-1","E5051-EE109-2-KONVERSI ENERGI","MMS+HSB","","B1-133-TE",""
"10","Tuesday","15:30","TE02-1","E5051-EE109-2-KONVERSI ENERGI","MMS+HSB","","B1-133-TE",""
"11","Wednesday","09:30","TE01-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","B1-125-PTE",""
"11","Wednesday","10:20","TE01-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","B1-125-PTE",""
"12","Wednesday","13:50","TE02-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","B1-134-PTOIR",""
"12","Wednesday","14:40","TE02-1","E5051-EE111-2-BAHASA INGGRIS","IWR+NRL","","B1-134-PTOIR",""
"13","Thursday","13:00","TE01-1","E5051-TK301-2-MATEMATIKA DASAR","BMY+REP","","B1-133-TE",""
"13","Thursday","13:50","TE01-1","E5051-TK301-2-MATEMATIKA DASAR","BMY+REP","","B1-133-TE",""
"14","Wednesday","15:30","TE02-1","E5051-TK301-2-MATEMATIKA DASAR","AIP","","B1-134-PTOIR",""
"14","Wednesday","16:20","TE02-1","E5051-TK301-2-MATEMATIKA DASAR","AIP","","B1-134-PTOIR",""
"15","Wednesday","13:00","TE01-3","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","B2-03-PTOIR",""
"15","Wednesday","13:50","TE01-3","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","B2-03-PTOIR",""
"15","Wednesday","14:40","TE01-3","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","B2-03-PTOIR",""
"16","Wednesday","07:00","TE02-3","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","B2-03-PTOIR",""
"16","Wednesday","07:50","TE02-3","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","B2-03-PTOIR",""
"16","Wednesday","08:40","TE02-3","E5051-EE201-3-MATEMATIKA TEKNIK II","AIP","","B2-03-PTOIR",""
"17","Monday","13:00","TE01-3","E5051-EE203-3-ELEKTRONIKA","INK+RPR","","B2-02-TE",""
"17","Monday","13:50","TE01-3","E5051-EE203-3-ELEKTRONIKA","INK+RPR","","B2-02-TE",""
"17","Monday","14:40","TE01-3","E5051-EE203-3-ELEKTRONIKA","INK+RPR","","B2-02-TE",""
"18","Tuesday","14:40","TE02-3","E5051-EE203-3-ELEKTRONIKA","INK","","B2-04-EX KOMP",""
"18","Tuesday","15:30","TE02-3","E5051-EE203-3-ELEKTRONIKA","INK","","B2-04-EX KOMP",""
"18","Tuesday","16:20","TE02-3","E5051-EE203-3-ELEKTRONIKA","INK","","B2-04-EX KOMP",""
"19","Wednesday","07:50","TE01-3","E5051-EE204-2-TEKNIK DIGITAL","YYS+MAR","","B1-02-ELIND",""
"19","Wednesday","08:40","TE01-3","E5051-EE204-2-TEKNIK DIGITAL","YYS+MAR","","B1-02-ELIND",""
"20","Wednesday","10:20","TE02-3","E5051-EE204-2-TEKNIK DIGITAL","YYS","","B1-02-ELIND",""
"20","Wednesday","11:10","TE02-3","E5051-EE204-2-TEKNIK DIGITAL","YYS","","B1-02-ELIND",""
"21","Thursday","09:30","TE01-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS+MAQ","","B2-02-TE",""
"21","Thursday","10:20","TE01-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS+MAQ","","B2-02-TE",""
"22","Thursday","07:50","TE02-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS","","B2-03-PTOIR",""
"22","Thursday","08:40","TE02-3","E5051-EE207-2-METODE PENGUKURAN BESARAN LISTRIK","WAS","","B2-03-PTOIR",""
"23","Tuesday","09:30","TE01-3","E5051-EE209-3-RANGKAIAN LISTRIK II","JKR","","B2-03-PTOIR",""
"23","Tuesday","10:20","TE01-3","E5051-EE209-3-RANGKAIAN LISTRIK II","JKR","","B2-03-PTOIR",""
"23","Tuesday","11:10","TE01-3","E5051-EE209-3-RANGKAIAN LISTRIK II","JKR","","B2-03-PTOIR",""
"24","Monday","09:30","TE02-3","E5051-EE209-3-RANGKAIAN LISTRIK II","TSM","","B2-03-PTOIR",""
"24","Monday","10:20","TE02-3","E5051-EE209-3-RANGKAIAN LISTRIK II","TSM","","B2-03-PTOIR",""
"24","Monday","11:10","TE02-3","E5051-EE209-3-RANGKAIAN LISTRIK II","TSM","","B2-03-PTOIR",""
"25","Tuesday","13:00","TE01-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","JKR","","B2-03-PTOIR",""
"25","Tuesday","13:50","TE01-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","JKR","","B2-03-PTOIR",""
"25","Tuesday","14:40","TE01-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","JKR","","B2-03-PTOIR",""
"26","Monday","07:00","TE02-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","BMY+ADN","","B2-03-PTOIR",""
"26","Monday","07:50","TE02-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","BMY+ADN","","B2-03-PTOIR",""
"26","Monday","08:40","TE02-3","E5051-EE211-3-MEDAN ELEKTROMAGNETIK I","BMY+ADN","","B2-03-PTOIR",""
"27","Thursday","13:00","TE01-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+SSE","PRAKTIKUM","B2-02-TE",""
"27","Thursday","13:50","TE01-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+SSE","PRAKTIKUM","B2-02-TE",""
"27","Thursday","14:40","TE01-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+SSE","PRAKTIKUM","B2-02-TE",""
"27","Thursday","15:30","TE01-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+SSE","PRAKTIKUM","B2-02-TE",""
"27","Thursday","16:20","TE01-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+SSE","PRAKTIKUM","B2-02-TE",""
"28","Tuesday","07:00","TE02-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+AHS","PRAKTIKUM","B1-133-TE",""
"28","Tuesday","07:50","TE02-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+AHS","PRAKTIKUM","B1-133-TE",""
"28","Tuesday","08:40","TE02-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+AHS","PRAKTIKUM","B1-133-TE",""
"28","Tuesday","09:30","TE02-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+AHS","PRAKTIKUM","B1-133-TE",""
"28","Tuesday","10:20","TE02-3","E5051-EE213-2-PRAKTIKUM PENGUKURAN LISTRIK DAN ELEKTRONIKA","HSB+AHS","PRAKTIKUM","B1-133-TE",""
"29","Thursday","07:00","TE01-5","E5051-EE208-2-TECHNOPRENEURSHIP","BTM","","B2-01-PTE",""
"29","Thursday","07:50","TE01-5","E5051-EE208-2-TECHNOPRENEURSHIP","BTM","","B2-01-PTE",""
"30","Tuesday","13:00","TE02-5","E5051-EE208-2-TECHNOPRENEURSHIP","BCH+AJI","","B2-04-EX KOMP",""
"30","Tuesday","13:50","TE02-5","E5051-EE208-2-TECHNOPRENEURSHIP","BCH+AJI","","B2-04-EX KOMP",""
"31","Wednesday","15:30","TE01-5","E5051-EE303-2-TEKNIK INSTALASI LISTRIK","IWR","","B2-03-PTOIR",""
"31","Wednesday","16:20","TE01-5","E5051-EE303-2-TEKNIK INSTALASI LISTRIK","IWR","","B2-03-PTOIR",""
"32","Monday","15:30","TE02-5","E5051-EE303-2-TEKNIK INSTALASI LISTRIK","IWR","","B2-02-TE",""
"32","Monday","16:20","TE02-5","E5051-EE303-2-TEKNIK INSTALASI LISTRIK","IWR","","B2-02-TE",""
"33","Monday","14:40","TE01-5","E5051-EE305-2-DESAIN SISTEM DIGITAL","TSR","","B2-04-EX KOMP",""
"33","Monday","15:30","TE01-5","E5051-EE305-2-DESAIN SISTEM DIGITAL","TSR","","B2-04-EX KOMP",""
"34","Wednesday","14:40","TE02-5","E5051-EE305-2-DESAIN SISTEM DIGITAL","TSR","","B2-02-TE",""
"34","Wednesday","15:30","TE02-5","E5051-EE305-2-DESAIN SISTEM DIGITAL","TSR","","B2-02-TE",""
"35","Thursday","15:30","TE01-5","E5051-EE307-2-METODE NUMERIK","DNK","","B2-04-EX KOMP",""
"35","Thursday","16:20","TE01-5","E5051-EE307-2-METODE NUMERIK","DNK","","B2-04-EX KOMP",""
"36","Thursday","08:40","TE02-5","E5051-EE307-2-METODE NUMERIK","DNK","","B2-01-PTE",""
"36","Thursday","09:30","TE02-5","E5051-EE307-2-METODE NUMERIK","DNK","","B2-01-PTE",""
"37","Thursday","09:30","TE01-5","E5051-EE309-2-SISTEM KOMUNIKASI","ARJ","","B1-133-TE",""
"37","Thursday","10:20","TE01-5","E5051-EE309-2-SISTEM KOMUNIKASI","ARJ","","B1-133-TE",""
"38","Tuesday","15:30","TE02-5","E5051-EE309-2-SISTEM KOMUNIKASI","ARJ","","B2-03-PTOIR",""
"38","Tuesday","16:20","TE02-5","E5051-EE309-2-SISTEM KOMUNIKASI","ARJ","","B2-03-PTOIR",""
"39","Thursday","13:00","TE01-5","E5051-EE311-2-METODOLOGI PENELITIAN","AGF+DDW","","B1-125-PTE",""
"39","Thursday","13:50","TE01-5","E5051-EE311-2-METODOLOGI PENELITIAN","AGF+DDW","","B1-125-PTE",""
"40","Wednesday","13:00","TE02-5","E5051-EE311-2-METODOLOGI PENELITIAN","AGF+DDW","","B2-02-TE",""
"40","Wednesday","13:50","TE02-5","E5051-EE311-2-METODOLOGI PENELITIAN","AGF+DDW","","B2-02-TE",""
"41","Tuesday","13:00","TE01-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-02-ELIND",""
"41","Tuesday","13:50","TE01-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-02-ELIND",""
"41","Tuesday","14:40","TE01-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-02-ELIND",""
"41","Tuesday","15:30","TE01-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-02-ELIND",""
"41","Tuesday","16:20","TE01-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-02-ELIND",""
"42","Thursday","13:00","TE02-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-03-TELKOM",""
"42","Thursday","13:50","TE02-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-03-TELKOM",""
"42","Thursday","14:40","TE02-5","E5051-EE313-2-PRAKTIKUM SISTEM DIGITAL DAN MIKROPROSESOR","ERH+SLH","PRAKTIKUM","B1-03-TELKOM",""
